id,times,X1,X2,X3,y,tte,label
1,0.5266429466122295,0,0,1,5.255823231548428,5.909191833110901,0
1,0.9497603036596456,0,0,1,5.348181674770509,5.909191833110901,0
1,1.7726854237535945,0,0,1,3.8556674142923293,5.909191833110901,0
1,1.7947206965677354,0,0,1,3.990478151007975,5.909191833110901,0
1,1.8563970667089005,0,0,1,3.882250779957661,5.909191833110901,0
1,2.4670954228144506,0,0,1,3.867448632547558,5.909191833110901,0
1,2.5886692328426464,0,0,1,4.785502175526938,5.909191833110901,0
1,2.5893681697286453,0,0,1,4.783130061720141,5.909191833110901,0
1,3.6504020776337693,0,0,1,2.432393248663744,5.909191833110901,0
1,5.394845439831213,0,0,1,1.2587220152825465,5.909191833110901,0
1,5.560065181947536,0,0,1,1.0921198501020655,5.909191833110901,0
1,5.769573634200363,0,0,1,1.8515794159571597,5.909191833110901,0
2,0.0658461137169972,1,0,1,3.3577492458651887,9.317626311923341,0
2,0.3448028341744538,1,0,1,3.4320876551720954,9.317626311923341,0
2,0.7607155247448709,1,0,1,3.04278194904956,9.317626311923341,0
2,1.069173881983954,1,0,1,3.6167347235286025,9.317626311923341,0
2,1.2651327079855754,1,0,1,1.6694877678864768,9.317626311923341,0
2,1.3541973571081964,1,0,1,2.3447472450619538,9.317626311923341,0
2,1.9911730374180323,1,0,1,1.0989817821770083,9.317626311923341,0
2,2.353953550694599,1,0,1,1.0591284302632369,9.317626311923341,0
2,3.044363008560856,1,0,1,-0.9836716371268575,9.317626311923341,0
2,3.526596468793032,1,0,1,-0.5499604598204643,9.317626311923341,0
2,3.974140116488119,1,0,1,-2.303787070046457,9.317626311923341,0
2,6.1735615776616495,1,0,1,-4.275828602665388,9.317626311923341,0
2,7.07129654428824,1,0,1,-6.125844912422878,9.317626311923341,0
2,7.479245162724547,1,0,1,-7.678481857854537,9.317626311923341,0
2,7.652418105488372,1,0,1,-6.872673466767841,9.317626311923341,0
2,7.755733174675264,1,0,1,-7.6768047632120915,9.317626311923341,0
3,0.6771313077914739,1,0,1,3.767450301061154,4.184505549905904,0
3,0.8567427595437048,1,0,1,4.757571764837651,4.184505549905904,0
3,2.2548097936856246,1,0,1,3.4902242318447945,4.184505549905904,0
3,2.4528676437092676,1,0,1,2.6060509263490936,4.184505549905904,0
3,3.1727743700803788,1,0,1,2.551340092490114,4.184505549905904,0
3,3.834131221128339,1,0,1,1.4998974711939141,4.184505549905904,0
4,0.07204412836606876,1,1,0,5.049486618462412,2.0798156869919593,0
4,1.0226826346817863,1,1,0,6.581011133663934,2.0798156869919593,0
4,1.5202149371572184,1,1,0,6.2054000984846915,2.0798156869919593,0
4,1.5435413777295948,1,1,0,5.660545271866669,2.0798156869919593,0
4,1.9148824755152591,1,1,0,5.510317313705775,2.0798156869919593,0
9,0.36186618589484976,1,1,1,5.177213532906062,13.978481584052751,0
9,1.8442533655164415,1,1,1,4.278640819064262,13.978481584052751,0
9,1.8584191781771031,1,1,1,5.555160697060998,13.978481584052751,0
9,2.967082609656946,1,1,1,3.704243733295414,13.978481584052751,0
9,3.0516296051242557,1,1,1,4.155187246501127,13.978481584052751,0
9,3.6678513457238164,1,1,1,3.5531826862932294,13.978481584052751,0
9,4.0756682034021114,1,1,1,2.7449429021383014,13.978481584052751,0
9,4.090875682844615,1,1,1,2.57698678776115,13.978481584052751,0
9,4.137303225441043,1,1,1,2.1861921739653805,13.978481584052751,0
9,4.236480244028055,1,1,1,2.735386339757011,13.978481584052751,0
9,4.4535491942726235,1,1,1,2.8674747791969635,13.978481584052751,0
9,4.467091043293149,1,1,1,3.054224808811488,13.978481584052751,0
9,4.706107668572078,1,1,1,3.6536968492856543,13.978481584052751,0
9,4.730223568880566,1,1,1,2.751153246086835,13.978481584052751,0
9,5.435092738082812,1,1,1,1.8150823147244648,13.978481584052751,0
9,6.307454711691894,1,1,1,0.831862031444398,13.978481584052751,0
9,6.712581753591928,1,1,1,-0.04787422558068344,13.978481584052751,0
9,6.8076092224184706,1,1,1,0.8636469854490395,13.978481584052751,0
9,7.397749316701287,1,1,1,-0.3412812457416383,13.978481584052751,0
9,7.463798254404695,1,1,1,0.8227449179955004,13.978481584052751,0
9,9.030554595391019,1,1,1,0.40087658164553397,13.978481584052751,0
9,9.118769259963162,1,1,1,-1.0242546213055226,13.978481584052751,0
9,9.670093423475846,1,1,1,-1.573843516603155,13.978481584052751,0
9,10.351139428037424,1,1,1,-1.012087117077911,13.978481584052751,0
9,10.764599038824272,1,1,1,-1.6599286679591783,13.978481584052751,0
9,10.7937892646235,1,1,1,-0.8285973211800128,13.978481584052751,0
9,11.74181981391075,1,1,1,-2.8418730105281496,13.978481584052751,0
9,12.534003630939905,1,1,1,-1.8535431961546887,13.978481584052751,0
9,13.143066786281532,1,1,1,-2.348533909363212,13.978481584052751,0
9,13.236138621148262,1,1,1,-3.352677724170976,13.978481584052751,0
10,0.07084555398823035,1,0,1,3.842165253400734,7.612714655303254,0
10,0.5584115909506472,1,0,1,4.6772914315148855,7.612714655303254,0
10,0.6351182040781562,1,0,1,3.6113916520106497,7.612714655303254,0
10,1.415092297592033,1,0,1,3.6274259377688916,7.612714655303254,0
10,1.6229444373804303,1,0,1,1.9873865936356832,7.612714655303254,0
10,1.6991050234129792,1,0,1,2.0498171962514955,7.612714655303254,0
10,1.8693680939412736,1,0,1,1.7411333333037045,7.612714655303254,0
10,1.9937624555716504,1,0,1,1.657702577498029,7.612714655303254,0
10,2.228700518494623,1,0,1,0.7732950155008442,7.612714655303254,0
10,2.743652045301389,1,0,1,1.0726292474535648,7.612714655303254,0
10,3.3604555485767484,1,0,1,-0.773719649540429,7.612714655303254,0
10,4.305351572943802,1,0,1,-1.0108581441170996,7.612714655303254,0
10,4.741304686205031,1,0,1,-2.3117809591377476,7.612714655303254,0
10,5.154405135036886,1,0,1,-2.055569342442642,7.612714655303254,0
10,5.254822560758957,1,0,1,-2.4449017443450836,7.612714655303254,0
10,5.300071782831271,1,0,1,-1.9705683769368298,7.612714655303254,0
10,6.715223081897472,1,0,1,-4.30582241490247,7.612714655303254,0
10,6.892138201889924,1,0,1,-5.044277394040075,7.612714655303254,0
10,7.075070153037902,1,0,1,-5.095700025612022,7.612714655303254,0
11,0.7894756820935269,1,1,1,3.7471791261920564,3.6978267769996287,0
11,1.353552239650925,1,1,1,3.8090423178168673,3.6978267769996287,0
11,1.5089150179956916,1,1,1,3.8848476009538455,3.6978267769996287,0
11,1.9836139824773884,1,1,1,2.5808615853497794,3.6978267769996287,0
11,2.127923791579267,1,1,1,2.400890720569508,3.6978267769996287,0
11,2.5166924726433377,1,1,1,2.9008007476633804,3.6978267769996287,0
11,2.7974258877329508,1,1,1,2.197826896568906,3.6978267769996287,0
11,3.137844079242097,1,1,1,2.5551548453311077,3.6978267769996287,0
11,3.522904567103576,1,1,1,1.9045622363702794,3.6978267769996287,0
11,3.6975795410932424,1,1,1,1.7522130805183969,3.6978267769996287,0
14,0.28354909663604105,1,1,0,3.984116180190074,4.564978092766587,0
14,0.4653364353588718,1,1,0,5.289339414493029,4.564978092766587,0
14,1.319428159814814,1,1,0,3.316912943234171,4.564978092766587,0
14,1.5936853717245583,1,1,0,4.55689744294588,4.564978092766587,0
14,2.150847234903112,1,1,0,3.906276199330845,4.564978092766587,0
14,2.247519519502767,1,1,0,3.3465018810107696,4.564978092766587,0
14,2.2784796526361064,1,1,0,4.687412994541491,4.564978092766587,0
14,2.7113440551435604,1,1,0,3.971822729700568,4.564978092766587,0
14,3.109161070925932,1,1,0,4.181126594303441,4.564978092766587,0
14,3.622556748087395,1,1,0,3.752907648481219,4.564978092766587,0
14,4.441326222093977,1,1,0,3.4821030007588285,4.564978092766587,0
15,0.261851819193534,1,0,0,6.824772721497912,12.119019035925113,0
15,0.4923968773867114,1,0,0,7.019364992477378,12.119019035925113,0
15,0.7755799501625192,1,0,0,9.184548644807695,12.119019035925113,0
15,1.4541003566556001,1,0,0,9.183801164523826,12.119019035925113,0
15,1.99873366369139,1,0,0,9.357428658060744,12.119019035925113,0
15,2.641691701395926,1,0,0,9.191607440318329,12.119019035925113,0
15,3.0898611695864044,1,0,0,9.445426951868045,12.119019035925113,0
15,3.2707008077772803,1,0,0,11.281755806019499,12.119019035925113,0
15,3.4460509038393132,1,0,0,11.105897833702134,12.119019035925113,0
15,3.6049007063059135,1,0,0,11.212794599691206,12.119019035925113,0
15,4.9725948996904,1,0,0,12.615598512647152,12.119019035925113,0
15,5.03576259168338,1,0,0,13.168521570494418,12.119019035925113,0
15,5.198345619935936,1,0,0,12.943037494243391,12.119019035925113,0
15,6.080932939208074,1,0,0,15.460493622010638,12.119019035925113,0
15,8.214800760437315,1,0,0,16.89227216586842,12.119019035925113,0
15,8.33736149993076,1,0,0,17.147769216103946,12.119019035925113,0
15,10.110507982574717,1,0,0,18.154685748126113,12.119019035925113,0
15,10.765529478509572,1,0,0,19.338171763895037,12.119019035925113,0
15,11.006212583081185,1,0,0,19.99401716430878,12.119019035925113,0
15,11.216002607424793,1,0,0,19.36949271081208,12.119019035925113,0
16,0.2523112351994569,0,1,1,2.777265800152305,13.78875030950071,0
16,0.7468684801632328,0,1,1,3.293799856791237,13.78875030950071,0
16,1.9515696466120172,0,1,1,1.8857393594124097,13.78875030950071,0
16,3.0658786183807853,0,1,1,-0.6200743484579321,13.78875030950071,0
16,3.1797197984317562,0,1,1,-0.5567275922999203,13.78875030950071,0
16,3.2760089041790725,0,1,1,-0.35951671448726663,13.78875030950071,0
16,3.909437638708933,0,1,1,-1.6921710071573601,13.78875030950071,0
16,4.048571256586315,0,1,1,-1.102310865510605,13.78875030950071,0
16,5.573018258007578,0,1,1,-3.0681860952747924,13.78875030950071,0
16,5.588805026564546,0,1,1,-3.2276484011537194,13.78875030950071,0
16,5.693185444860154,0,1,1,-4.223962668537226,13.78875030950071,0
16,5.752716405042745,0,1,1,-3.998735281040845,13.78875030950071,0
16,6.31582490741582,0,1,1,-5.5347751279600415,13.78875030950071,0
16,6.3283403991049125,0,1,1,-5.530025622089979,13.78875030950071,0
16,6.729892120317274,0,1,1,-5.350231813112776,13.78875030950071,0
16,7.4872037878901,0,1,1,-7.225740688613422,13.78875030950071,0
16,7.551824038034705,0,1,1,-7.483932959317552,13.78875030950071,0
16,7.629328727360439,0,1,1,-7.4291607381906015,13.78875030950071,0
